model,dtype,n_steps,kl_mean,js_mean,flip_rate,prompt_len
llama2,fp16,32,5.491188490206767,0.3769235779231188,0.59375,64
llama2,fp32,32,3.582328056417339e-08,1.3667319359589314e-08,0.0,64
llama2,fp16,32,7.949182059263649e-06,1.9936468918513306e-06,0.0,80
llama2,fp32,32,2.95770752889446e-08,1.360731442801022e-08,0.0,80
llama2,fp16,32,8.414000255640985e-06,2.1018788951554512e-06,0.0,126
llama2,fp32,32,2.8843843570547367e-08,1.1032830926627213e-08,0.0,126
llama2,fp16,32,1.7856060428034226e-06,4.3541023564408476e-07,0.0,86
llama2,fp32,32,3.7292156862545056e-08,6.564377749707084e-09,0.0,86
llama2,fp16,32,7.250842148920356e-06,1.804230141733143e-06,0.0,38
llama2,fp32,32,3.121679603701466e-08,9.89989251687362e-09,0.0,38
llama2,fp16,32,6.045467980442254e-06,1.5045173756833563e-06,0.0,109
llama2,fp32,32,3.3912300623911706e-08,4.720570133572022e-09,0.0,109
llama2,fp16,32,1.834905596520553e-06,4.498182824552721e-07,0.0,61
llama2,fp32,32,2.397609281772073e-08,2.9938753321086253e-09,0.0,61
llama2,fp16,32,7.3028246427853105e-06,1.825807063426943e-06,0.0,41
llama2,fp32,32,4.5422874073164365e-08,9.913071054995504e-09,0.0,41
llama2,fp16,32,1.5303905507302318e-06,3.8465133334053547e-07,0.0,41
llama2,fp32,32,3.414384101840806e-08,3.298634060344696e-09,0.0,41
llama2,fp16,32,1.2904509016919974e-06,3.310300547010314e-07,0.0,57
llama2,fp32,32,2.967650002128064e-08,2.9542067681020967e-09,0.0,57
llama2,fp16,32,6.525459083306373e-06,1.6183201285713267e-06,0.0,54
llama2,fp32,32,2.2269095553695273e-08,9.85802390239543e-09,0.0,54
llama2,fp16,32,7.121787177766237e-06,1.7731245849361699e-06,0.0,67
llama2,fp32,32,3.300222517488294e-08,1.8547972241433897e-08,0.0,67
llama2,fp16,32,5.6729966222413e-06,1.4078049676014004e-06,0.0,36
llama2,fp32,32,3.115667768227581e-08,3.975267406919336e-09,0.0,36
mistral,fp16,32,4.909729370228266e-06,1.2277315017961143e-06,0.0,169
mistral,fp32,32,9.544512539691463e-09,7.2760652598466424e-09,0.0,169
mistral,fp16,32,3.5593130824906893e-06,8.922529411564684e-07,0.0,106
mistral,fp32,32,2.734716155605851e-08,9.952090060442965e-09,0.0,106
mistral,fp16,32,2.0509614413466437e-06,4.988900153130027e-07,0.0,73
mistral,fp32,32,2.0326256467036175e-08,7.672325978962807e-09,0.0,73
mistral,fp16,32,6.538979520520627e-06,1.6374186751766384e-06,0.0,73
mistral,fp32,32,2.336097575138859e-08,7.011368124732213e-09,0.0,73
mistral,fp16,32,7.148902087957928,0.396487815212449,0.625,51
mistral,fp32,32,1.9862539264378642e-08,8.295359655696027e-09,0.0,51
mistral,fp16,32,2.129421540653098e-06,5.25881535873296e-07,0.0,50
mistral,fp32,32,2.8212805508465166e-08,5.302489145680989e-09,0.0,50
mistral,fp16,32,2.4295741309909857e-06,6.073419598628949e-07,0.0,60
mistral,fp32,32,3.3292220018125984e-08,5.095618220776754e-09,0.0,60
mistral,fp16,32,5.2540117443378165e-06,1.316775416010385e-06,0.0,53
mistral,fp32,32,2.0960153576318752e-08,5.135158872779377e-09,0.0,53
mistral,fp16,32,2.2641819108493166e-06,5.747385669399585e-07,0.0,63
mistral,fp32,32,2.3971187861071552e-08,4.505370176759171e-09,0.0,63
mistral,fp16,32,2.4171967131412275,0.14273212188683865,0.25,114
mistral,fp32,32,3.753069535705755e-08,1.351207461891546e-08,0.0,114
mistral,fp16,32,6.315125296474378e-06,1.581178308784903e-06,0.0,84
mistral,fp32,32,4.018357242416802e-08,1.4826568882949764e-08,0.0,84
mistral,fp16,32,4.006967368352932e-06,1.0017589189004195e-06,0.0,69
mistral,fp32,32,1.66312436322702e-08,4.964492296422041e-09,0.0,69
mistral,fp16,32,3.09739106502116e-06,7.745504282605231e-07,0.0,79
mistral,fp32,32,2.7950813939400798e-08,6.392433696093824e-09,0.0,79
mistral,fp16,32,2.6195443112997374e-06,6.524613793317327e-07,0.0,42
mistral,fp32,32,3.1446567780313295e-08,8.798633033962888e-09,0.0,42
mistral,fp16,32,11.070721947691254,0.5965921973337913,0.90625,97
mistral,fp32,32,4.546879220357347e-08,4.293712381302217e-09,0.0,97
mistral,fp16,32,1.8298618813528122e-06,4.537227598078175e-07,0.0,125
mistral,fp32,32,1.7592489024581548e-08,4.5002813389878604e-09,0.0,125
mistral,fp16,32,3.7194699196163583e-06,9.329710071170894e-07,0.0,41
mistral,fp32,32,3.4898950132533635e-08,7.903901972695394e-09,0.0,41
mistral,fp16,32,1.3819866382380752e-06,3.476888768283448e-07,0.0,66
mistral,fp32,32,2.8066758781669643e-08,8.609896583883225e-09,0.0,66
mistral,fp16,32,2.263026761928355e-06,5.571633724943403e-07,0.0,75
mistral,fp32,32,1.7297291880075116e-08,2.9394647185071454e-09,0.0,75
mistral,fp16,32,3.910257857064892e-06,9.738811877768594e-07,0.0,48
mistral,fp32,32,2.274320403850721e-08,9.959269190183738e-09,0.0,48
mistral,fp16,32,3.0538195342488805e-06,7.563938136390114e-07,0.0,67
mistral,fp32,32,2.5668098951880935e-08,6.456086402463479e-09,0.0,67
mistral,fp16,32,4.158634700268671e-06,1.0352011486775003e-06,0.0,71
mistral,fp32,32,2.204803106753417e-08,1.4444914172564646e-08,0.0,71
mistral,fp16,32,1.8612225423098039e-06,4.71978456539901e-07,0.0,55
mistral,fp32,32,2.5407528581045113e-08,7.755033398001293e-09,0.0,55
mistral,fp16,32,6.76947167907449e-06,1.6833454612869003e-06,0.0,61
mistral,fp32,32,4.900579751720979e-08,1.0746009433855452e-08,0.0,61
mistral,fp16,32,4.617502764370229e-06,1.1537010508044787e-06,0.0,79
mistral,fp32,32,1.5729247303947202e-08,2.776826599389104e-09,0.0,79
mistral,fp16,32,4.203812471126334e-06,1.0477350123883067e-06,0.0,67
mistral,fp32,32,2.7984560638195585e-08,8.959605651143177e-09,0.0,67
mistral,fp16,32,2.567172638245907e-06,6.400802471315248e-07,0.0,63
mistral,fp32,32,2.2570321023610007e-08,5.882508070931269e-09,0.0,63
mistral,fp16,32,3.4970175428195027e-06,8.723791572531892e-07,0.0,44
mistral,fp32,32,1.490273188013702e-08,4.916699648110923e-09,0.0,44
mistral,fp16,32,3.5416458771253545e-06,8.87599733434552e-07,0.0,69
mistral,fp32,32,1.546584486866731e-08,5.469967082148003e-09,0.0,69
mistral,fp16,32,4.634735333852724e-06,1.160786678028325e-06,0.0,49
mistral,fp32,32,2.6466977220323054e-08,6.201299716790398e-09,0.0,49
mistral,fp16,32,3.45764875447907e-06,8.603581166614221e-07,0.0,69
mistral,fp32,32,3.1354693452723126e-08,1.3028476062912613e-08,0.0,69
mistral,fp16,32,2.9574070031235244e-06,7.376522864616097e-07,0.0,107
mistral,fp32,32,2.7786917178654336e-08,1.0618673086226077e-08,0.0,107
mistral,fp16,32,2.450710134938028e-06,6.159414139006447e-07,0.0,49
mistral,fp32,32,2.4807716603181262e-08,7.910428628105093e-09,0.0,49
mistral,fp16,32,3.837712402157689e-06,9.622715628956197e-07,0.0,103
mistral,fp32,32,2.7437673480619745e-08,6.2940128917098395e-09,0.0,103
mistral,fp16,32,3.91817851563836e-06,9.77007750035952e-07,0.0,71
mistral,fp32,32,2.5716576985967965e-08,7.82225178445721e-09,0.0,71
mistral,fp16,1,0.0,0.0,0.0,101
mistral,fp32,1,0.0,0.0,0.0,101
mistral,fp16,32,2.0826081752467474e-06,5.193946549311712e-07,0.0,153
mistral,fp32,32,1.0470093183938267e-08,2.628227851499132e-09,0.0,153
mistral,fp16,32,2.460954225902423e-06,6.166263833845553e-07,0.0,103
mistral,fp32,32,1.94230256522418e-08,6.395918243813636e-09,0.0,103
mistral,fp16,32,5.090432774829123e-06,1.2703335120489712e-06,0.0,83
mistral,fp32,32,1.6723005196762897e-08,6.4423845131224636e-09,0.0,83
mistral,fp16,32,3.003050992766987e-06,7.570485840158181e-07,0.0,89
mistral,fp32,32,3.048433926990113e-08,3.326935518960586e-09,0.0,89
mistral,fp16,32,5.48565365243725e-06,1.36430082275929e-06,0.0,56
mistral,fp32,32,2.8327786716179915e-08,8.671718482395133e-09,0.0,56
mistral,fp16,32,6.080014440801307e-06,1.5236648946703735e-06,0.0,61
mistral,fp32,32,3.049027092318166e-08,1.1802282554908283e-08,0.0,61
mistral,fp16,32,5.132888471925945e-06,1.2870895355621137e-06,0.0,63
mistral,fp32,32,2.295691605824074e-08,7.587154513596234e-09,0.0,63
mistral,fp16,32,2.813816721902729e-06,6.945024665500066e-07,0.0,59
mistral,fp32,32,2.1268082558978385e-08,4.921710344829577e-09,0.0,59
mistral,fp16,32,4.969042725289086e-06,1.2460310542805608e-06,0.0,52
mistral,fp32,32,2.587437657387186e-08,8.81096220983757e-09,0.0,52
mistral,fp16,32,3.375767350100034e-06,8.423608612306843e-07,0.0,71
mistral,fp32,32,2.431810861014405e-08,3.7876982305826146e-09,0.0,71
mistral,fp16,32,5.524288087999877e-06,1.3850435307079158e-06,0.0,102
mistral,fp32,32,1.5804461756173316e-08,1.0830976958191296e-08,0.0,102
mistral,fp16,32,4.105766918005571e-06,1.023264959210124e-06,0.0,94
mistral,fp32,32,1.715243740790795e-08,5.303456798722017e-09,0.0,94
mistral,fp16,32,2.6672222668486234e-06,6.712242443911165e-07,0.0,63
mistral,fp32,32,3.707635050018143e-08,1.0205407322439342e-08,0.0,63
mistral,fp16,32,1.3257137716493617e-06,3.2657940796099183e-07,0.0,113
mistral,fp32,32,1.723852972868034e-08,4.8419382427111746e-09,0.0,113
mistral,fp16,32,3.773270338930379e-06,9.53699323688953e-07,0.0,49
mistral,fp32,32,2.574809239820966e-08,7.684026238430688e-09,0.0,49
mistral,fp16,32,3.8821726821292035e-06,9.645051377328573e-07,0.0,62
mistral,fp32,32,4.073775882774966e-08,4.838880560999181e-09,0.0,62
mistral,fp16,32,1.775759512212538e-06,4.439002446662843e-07,0.0,66
mistral,fp32,32,9.96960364783861e-09,3.6823796867660463e-09,0.0,66
mistral,fp16,32,4.64995149673797e-06,1.1692430407356236e-06,0.0,51
mistral,fp32,32,1.9717812891131836e-08,1.039718468178602e-08,0.0,51
mistral,fp16,32,3.114172016538408e-06,7.673531292884395e-07,0.0,73
mistral,fp32,32,1.9586549496880545e-08,1.0372570753702792e-08,0.0,73
mistral,fp16,32,3.691356373125565e-06,9.249407136729948e-07,0.0,45
mistral,fp32,32,1.5852715889996816e-08,8.690593814031367e-09,0.0,45
mistral,fp16,32,1.2263068873419325e-06,3.086790990175503e-07,0.0,125
mistral,fp32,32,1.759512145032595e-08,6.731781021724129e-09,0.0,125
mistral,fp16,32,2.3967272427816155e-06,6.068470990994168e-07,0.0,68
mistral,fp32,32,1.532438925755386e-08,2.3321741482451586e-09,0.0,68
mistral,fp16,32,2.379838943633583e-06,5.961128260456583e-07,0.0,69
mistral,fp32,32,1.9716072920117345e-08,3.2157784542879986e-09,0.0,69
mistral,fp16,32,3.861669591098682e-06,9.84201134146545e-07,0.0,109
mistral,fp32,32,3.684941365817573e-08,1.1046075460569016e-08,0.0,109
mistral,fp16,32,4.145643849984282e-06,1.0368074349620393e-06,0.0,51
mistral,fp32,32,2.317293101156137e-08,1.080626680711105e-08,0.0,51
mistral,fp16,32,2.2704393580763593e-06,5.666665562481521e-07,0.0,56
mistral,fp32,32,1.6261536006645372e-08,6.323245035216862e-09,0.0,56
mistral,fp16,32,6.2743765822381725e-06,1.5683526436299777e-06,0.0,58
mistral,fp32,32,2.3136203341366955e-08,5.540484048036182e-09,0.0,58
mistral,fp16,32,4.116485419203286e-06,1.0363293334175738e-06,0.0,97
mistral,fp32,32,2.8326270839346135e-08,1.2348754322918931e-08,0.0,97
mistral,fp16,32,2.000210573976924e-06,4.991322115066588e-07,0.0,51
mistral,fp32,32,2.8233611977859785e-08,4.113644478656239e-09,0.0,51
mistral,fp16,32,3.0175257310638415e-06,7.475235355991483e-07,0.0,120
mistral,fp32,32,1.3654858459222208e-08,3.1694062409270973e-09,0.0,120
mistral,fp16,32,4.491088145597288e-06,1.1220822176138956e-06,0.0,74
mistral,fp32,32,1.889548214943637e-08,5.9541848439551015e-09,0.0,74
mistral,fp16,32,5.227942263319463e-06,1.3001034360193842e-06,0.0,68
mistral,fp32,32,1.699931009846445e-08,1.2473891350395228e-08,0.0,68
mistral,fp16,32,4.267644006905602e-06,1.0687462290437377e-06,0.0,90
mistral,fp32,32,3.737591517186112e-08,9.786070933435359e-09,0.0,90
mistral,fp16,32,4.937433402130154e-06,1.2264243555160093e-06,0.0,66
mistral,fp32,32,1.1296172923002789e-08,5.952412281823305e-09,0.0,66
mistral,fp16,32,6.098321819886232e-06,1.5205766775959473e-06,0.0,50
mistral,fp32,32,2.4722271022015185e-08,1.1043298846560856e-08,0.0,50
mistral,fp16,32,2.8711187119445647e-06,7.095253259717382e-07,0.0,50
mistral,fp32,32,1.2205630284256586e-08,3.3121644084106033e-09,0.0,50
mistral,fp16,32,4.8779010697330705e-06,1.22458102502776e-06,0.0,89
mistral,fp32,32,4.0275943413714543e-08,1.0143323347922006e-08,0.0,89
mistral,fp16,32,2.2415919834206655e-06,5.634998838195335e-07,0.0,67
mistral,fp32,32,6.51156283060228e-09,7.400628128980541e-09,0.0,67
mistral,fp16,32,4.5703956015330505e-06,1.1426169937017727e-06,0.0,47
mistral,fp32,32,1.693770542571249e-08,8.654901970453488e-09,0.0,47
mistral,fp16,32,2.65276925492941e-06,6.628360366689456e-07,0.0,79
mistral,fp32,32,1.920822047252191e-08,5.8332796494618006e-09,0.0,79
mistral,fp16,32,3.4957588515016624e-06,8.638600184074363e-07,0.0,85
mistral,fp32,32,3.1925894368066074e-08,9.153468968469552e-09,0.0,85
mistral,fp16,32,4.167020239975727e-06,1.0312771709028445e-06,0.0,64
mistral,fp32,32,2.0493187116027434e-08,5.937810881873062e-09,0.0,64
mistral,fp16,32,2.3521257966896414e-06,5.902026102289071e-07,0.0,52
mistral,fp32,32,1.0514972968722613e-08,2.4421960391485253e-09,0.0,52
mistral,fp16,32,1.5276181273282674e-06,3.8010760899931384e-07,0.0,80
mistral,fp32,32,2.0707453946000598e-08,5.675045896755271e-09,0.0,80
mistral,fp16,32,4.889473162870972e-06,1.2195060225686852e-06,0.0,48
mistral,fp32,32,1.906355719984154e-08,7.749907116223753e-09,0.0,48
mistral,fp16,32,2.6599811150940234e-06,6.720340812033099e-07,0.0,48
mistral,fp32,32,2.7371439293918942e-08,9.850600175736524e-09,0.0,48
mistral,fp16,32,4.54865726595699e-06,1.1272040107423997e-06,0.0,58
mistral,fp32,32,3.3005850150202853e-08,9.52763664512947e-09,0.0,58
mistral,fp16,32,3.5106604331369695e-06,8.700515752579907e-07,0.0,94
mistral,fp32,32,1.1608576721416908e-08,8.145530208669705e-09,0.0,94
mistral,fp16,32,3.7490768716175182e-06,9.39476932684466e-07,0.0,73
mistral,fp32,32,3.709265366646369e-08,3.785795872103537e-09,0.0,73
mistral,fp16,32,4.75445852710088e-06,1.1857163120521097e-06,0.0,81
mistral,fp32,32,1.8740897500535425e-08,1.0406384781669331e-08,0.0,81
mistral,fp16,32,4.026732089379426e-06,1.0063312298747018e-06,0.0,101
mistral,fp32,32,1.625970734182164e-08,4.894713125157095e-09,0.0,101
mistral,fp16,32,1.5631775358571076e-06,3.8514243455578523e-07,0.0,72
mistral,fp32,32,2.0472423003375928e-08,6.167549362716407e-09,0.0,72
mistral,fp16,32,6.572826616368932e-06,1.6342750287501318e-06,0.0,73
mistral,fp32,32,2.4823129910584666e-08,7.956879824117034e-09,0.0,73
mistral,fp16,32,4.663628711432111e-06,1.161178642905547e-06,0.0,98
mistral,fp32,32,4.120583846356496e-08,1.507043889323583e-08,0.0,98
mistral,fp16,32,4.012222535321186e-06,1.0042261740089709e-06,0.0,56
mistral,fp32,32,3.3600596756333534e-08,3.4722158516464763e-09,0.0,56
mistral,fp16,32,5.68001306200383e-06,1.4249195745830168e-06,0.0,83
mistral,fp32,32,1.53271885886333e-08,9.8503871778365e-09,0.0,83
mistral,fp16,32,3.048810777867006e-06,7.578794506551967e-07,0.0,88
mistral,fp32,32,1.8141646192237904e-08,3.2885448214385604e-09,0.0,88
mistral,fp16,32,2.4067846138287052e-06,5.978816226895334e-07,0.0,50
mistral,fp32,32,1.9757763258798633e-08,5.483007255906516e-09,0.0,50
mistral,fp16,32,5.751913447732404e-06,1.4321563341322674e-06,0.0,87
mistral,fp32,32,2.0687704965771658e-08,5.544271725857648e-09,0.0,87
mistral,fp16,32,4.3782097663910835e-06,1.0929757603668835e-06,0.0,71
mistral,fp32,32,3.994855614190829e-08,8.648335304080497e-09,0.0,71
mistral,fp16,32,3.7700062629486553e-06,9.352894111509455e-07,0.0,47
mistral,fp32,32,2.85113741140138e-08,1.7106933542705726e-08,0.0,47
mistral,fp16,32,3.30118669888968e-06,8.184449551973394e-07,0.0,72
mistral,fp32,32,2.179700853838229e-08,4.690099100757017e-09,0.0,72
mistral,fp16,32,6.132995034935362e-06,1.5326786117209057e-06,0.0,119
mistral,fp32,32,4.0282706566252546e-08,7.605724154809406e-09,0.0,119
mistral,fp16,32,2.126550340708633e-06,5.407189078016073e-07,0.0,139
mistral,fp32,32,1.0584923449893924e-08,2.64802291422353e-09,0.0,139
mistral,fp16,32,2.7043903740864295e-06,6.781604210415182e-07,0.0,52
mistral,fp32,32,1.8663403482388485e-08,2.4693435404093966e-09,0.0,52
mistral,fp16,32,4.1052102005556534e-06,1.0266003061115692e-06,0.0,58
mistral,fp32,32,3.5576921825208885e-08,5.615275047027302e-09,0.0,58
mistral,fp16,32,4.631947656097424e-06,1.1571579972557977e-06,0.0,43
mistral,fp32,32,1.8313994210039652e-08,9.529981165323775e-09,0.0,43
mistral,fp16,32,4.287853441739542e-06,1.0792792899810832e-06,0.0,47
mistral,fp32,32,3.1707585987361675e-08,9.110062804823515e-09,0.0,47
mistral,fp16,32,2.1997987106336936e-06,5.479200015645613e-07,0.0,146
mistral,fp32,32,1.653424801933978e-08,3.0800726958084973e-09,0.0,146
mistral,fp16,32,2.1479597931417516e-06,5.40571925024963e-07,0.0,43
mistral,fp32,32,2.782004339396682e-08,4.6859616156975925e-09,0.0,43
mistral,fp16,32,6.037185085787401,0.3453100085229599,0.53125,60
mistral,fp32,32,3.118226534750898e-08,7.13252673275374e-09,0.0,60
mistral,fp16,32,2.467647336981682e-06,6.194936406564433e-07,0.0,47
mistral,fp32,32,2.993220404000352e-08,9.35364527498983e-09,0.0,47
mistral,fp16,32,6.357159683223479e-06,1.592603287846675e-06,0.0,65
mistral,fp32,32,1.4500593281674412e-08,1.170453658647097e-08,0.0,65
mistral,fp16,32,5.161489606914094e-06,1.2853108335986185e-06,0.0,78
mistral,fp32,32,2.3639703289075192e-08,5.346530946269412e-09,0.0,78
mistral,fp16,32,2.4260758346716926e-06,6.083965042730233e-07,0.0,95
mistral,fp32,32,2.396719740033193e-08,3.941959720882987e-09,0.0,95
mistral,fp16,32,2.8184087721427886e-06,7.048408215137858e-07,0.0,58
mistral,fp32,32,1.8960675640666835e-08,1.2436659608400236e-08,0.0,58
mistral,fp16,32,4.672724211229884e-06,1.1713829030091105e-06,0.0,53
mistral,fp32,32,2.7293662215955097e-08,1.4232841669126195e-08,0.0,53
mistral,fp16,32,1.994850059694464e-06,4.967008896406e-07,0.0,67
mistral,fp32,32,2.339301989097431e-08,5.318003559219575e-09,0.0,67
mistral,fp16,32,2.9227554636523934e-06,7.293888175385899e-07,0.0,60
mistral,fp32,32,2.6170553085735904e-08,1.0990145765232134e-08,0.0,60
mistral,fp16,32,3.204203619489032e-06,8.064857623252264e-07,0.0,67
mistral,fp32,32,2.569292360636577e-08,5.5857275653783955e-09,0.0,67
mistral,fp16,32,5.709955341770545e-06,1.4200430678290576e-06,0.0,70
mistral,fp32,32,2.382401900757891e-08,1.2499817175304438e-08,0.0,70
mistral,fp16,32,2.997625825895689e-06,7.45471547311527e-07,0.0,83
mistral,fp32,32,2.0851088564088904e-08,6.1287898887874e-09,0.0,83
mistral,fp16,32,2.9933556641856556,0.15417164119166657,0.25,64
mistral,fp32,32,3.3009322075640973e-08,7.646735469338793e-09,0.0,64
mistral,fp16,32,3.1159403851011014e-06,7.823798662126569e-07,0.0,75
mistral,fp32,32,2.0123393396076494e-08,1.0234919227566051e-08,0.0,75
mistral,fp16,32,7.0655150941068e-06,1.7623312267983637e-06,0.0,38
mistral,fp32,32,2.7611663303006573e-08,2.9084054227468403e-09,0.0,38
mistral,fp16,32,4.194170609872483e-06,1.037920797905545e-06,0.0,115
mistral,fp32,32,2.485980246658137e-08,7.660566096940637e-09,0.0,115
mistral,fp16,32,3.6515444987172962e-06,9.106856398571894e-07,0.0,49
mistral,fp32,32,1.6894352383636096e-08,6.031314908660004e-09,0.0,49
mistral,fp16,32,4.209483983386164e-06,1.0512758542580158e-06,0.0,43
mistral,fp32,32,3.247587533616869e-08,9.198889139132305e-09,0.0,43
mistral,fp16,32,6.401453090276732e-06,1.6034288272820385e-06,0.0,53
mistral,fp32,32,1.725918815764088e-08,5.4862294325552785e-09,0.0,53
mistral,fp16,32,1.2572048079251275e-06,3.1152230411946036e-07,0.0,80
mistral,fp32,32,2.0568443746815657e-08,8.41342292015601e-09,0.0,80
mistral,fp16,32,5.306155260120793e-06,1.3135950732434676e-06,0.0,59
mistral,fp32,32,2.042106454075432e-08,9.64666486231655e-09,0.0,59
mistral,fp16,32,4.572495392485276e-06,1.1532629092154967e-06,0.0,51
mistral,fp32,32,2.063668952737019e-08,8.584475450802709e-09,0.0,51
mistral,fp16,32,3.3638647274347733e-06,8.406224077661673e-07,0.0,98
mistral,fp32,32,1.3576669864734381e-08,1.0373783430905371e-08,0.0,98
mistral,fp16,32,4.237094861303525e-06,1.0562593534269027e-06,0.0,72
mistral,fp32,32,3.974836391149386e-08,9.928763748667802e-09,0.0,72
mistral,fp16,32,4.577173985831351e-06,1.1438208873670863e-06,0.0,78
mistral,fp32,32,2.398068885828275e-08,1.1305879313912998e-08,0.0,78
mistral,fp16,32,4.835630244892641e-06,1.2053185760307894e-06,0.0,53
mistral,fp32,32,1.5036337133733646e-08,5.696640510005624e-09,0.0,53
mistral,fp16,32,3.517651656181897e-06,8.759772978511604e-07,0.0,85
mistral,fp32,32,2.1783939069264235e-08,5.900955390991669e-09,0.0,85
mistral,fp16,32,4.841233707031378e-06,1.2103845126176793e-06,0.0,51
mistral,fp32,32,2.2009859787161523e-08,9.57490005077527e-09,0.0,51
mistral,fp16,32,5.082018720070636e-06,1.2684316445868427e-06,0.0,70
mistral,fp32,32,3.181561918129752e-08,1.0327340495145179e-08,0.0,70
mistral,fp16,32,1.7622829716623656e-06,4.44269255051033e-07,0.0,79
mistral,fp32,32,1.4560225209542255e-08,5.5282012403120445e-09,0.0,79
mistral,fp16,32,3.835327008872014e-06,9.613778533534845e-07,0.0,51
mistral,fp32,32,5.133166758319874e-08,9.093411324390295e-09,0.0,51
mistral,fp16,32,6.286725875659371e-06,1.5736444823749585e-06,0.0,75
mistral,fp32,32,1.8265006068737366e-08,7.4154399916374805e-09,0.0,75
mistral,fp16,32,8.65116446102654e-06,2.1587733336631e-06,0.0,75
mistral,fp32,32,2.780441139002901e-08,6.482803180667303e-09,0.0,75
mistral,fp16,32,5.748706132902015e-06,1.4353443952425105e-06,0.0,66
mistral,fp32,32,3.269560177763739e-08,9.144238875434182e-09,0.0,66
mistral,fp16,32,3.815932356765472e-06,9.481656158376317e-07,0.0,64
mistral,fp32,32,3.055737185953412e-08,9.551034906295523e-09,0.0,64
mistral,fp16,32,2.549668050910725e-06,6.389191471306566e-07,0.0,50
mistral,fp32,32,3.548460730806724e-08,4.896734615011944e-09,0.0,50
mistral,fp16,32,3.708639829902438e-06,9.191849689726972e-07,0.0,75
mistral,fp32,32,3.0606839667751756e-08,8.93543515394224e-09,0.0,75
